"COD_BARRIO";"TXT_BARRIO";"TXT_LOCALIDAD";"TXT_MUNICIPIO";"COD_LOCALIDAD"
36050;"36050. RAMIREZ";"03. SANTA FE";"01. BOGOTA";3
36051;"36051. SAN FRANCISCO RURAL";"03. SANTA FE";"01. BOGOTA";3
36052;"36052. SAMORE";"06. TUNJUELITO";"01. BOGOTA";6
36053;"36053. LA PICOTA SUR";"05. USME";"01. BOGOTA";5
36054;"36054. LOS SOCHES";"05. USME";"01. BOGOTA";5
36055;"36055. PEPINITOS";"05. USME";"01. BOGOTA";5
36056;"36056. SERRANIAS I";"05. USME";"01. BOGOTA";5
36057;"36057. TIBAQUE SUR";"05. USME";"01. BOGOTA";5
36058;"36058. TOCAIMITA ORIENTAL";"05. USME";"01. BOGOTA";5
36059;"36059. TOCAIMITA SUR";"05. USME";"01. BOGOTA";5
36060;"36060. TUNJUELITO";"05. USME";"01. BOGOTA";5
37001;"37001. RINCON DEL LAGO CIUDADELA SUCRE";"21. SOACHA";"02. SOACHA";21
37002;"37002. SAN RAFAEL BAJO SUCRE";"21. SOACHA";"02. SOACHA";21
37003;"37003. SAN RAFAEL ALTO SUCRE";"21. SOACHA";"02. SOACHA";21
37004;"37004. VILLA NUEVA ALTA SUCRE";"21. SOACHA";"02. SOACHA";21
37005;"37005. VILLA NUEVA III SUCRE";"21. SOACHA";"02. SOACHA";21
37006;"37006. BUENOS AIRES SUCRE";"21. SOACHA";"02. SOACHA";21
37007;"37007. BELLA VISTA ALTA BAJA";"21. SOACHA";"02. SOACHA";21
37008;"37008. BELLA VISTA ALTA SUCRE";"21. SOACHA";"02. SOACHA";21
37009;"37009. LAS MARGARITAS SUCRE";"21. SOACHA";"02. SOACHA";21
37010;"37010. LOS PINOS SUCRE";"21. SOACHA";"02. SOACHA";21
37011;"37011. VILLA ESPERANZA DEL BARRENO";"21. SOACHA";"02. SOACHA";21
37012;"37012. EL REMANSO";"07. BOSA";"01. BOGOTA";7
37013;"37013. CIUDADELA EL RECREO";"07. BOSA";"01. BOGOTA";7
37014;"37014. ARIZONA";"21. SOACHA";"02. SOACHA";21
37015;"37015. PANORAMA";"21. SOACHA";"02. SOACHA";21
37016;"37016. VILLA ITALIA";"21. SOACHA";"02. SOACHA";21
37017;"37017. TOCAREMA";"08. KENNEDY";"01. BOGOTA";8
37018;"37018. LA RIVIERA";"08. KENNEDY";"01. BOGOTA";8
37019;"37019. CAGUA";"21. SOACHA";"02. SOACHA";21
37020;"37020. EL CARMELO";"08. KENNEDY";"01. BOGOTA";8
37021;"37021. VILLA ELENA";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37022;"37022. SAN JOSE DE LOS SAUCES";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37023;"37023. JORGE URIBE BOTERO";"08. KENNEDY";"01. BOGOTA";8
37024;"37024. CHICALA";"07. BOSA";"01. BOGOTA";7
37025;"37025. NUEVO TECHO";"08. KENNEDY";"01. BOGOTA";8
37026;"37026. NUESTRA SEÑORA DE LA PAZ";"08. KENNEDY";"01. BOGOTA";8
37027;"37027. PROVIVIENDA OCCIDENTAL";"08. KENNEDY";"01. BOGOTA";8
37028;"37028. CHUCUA DE LA VACA III";"08. KENNEDY";"01. BOGOTA";8
37029;"37029. CHUCUA DE LA VACA II";"08. KENNEDY";"01. BOGOTA";8
37030;"37030. CHUCUA DE LA VACA I";"08. KENNEDY";"01. BOGOTA";8
37031;"37031. EL GUALOCHE";"07. BOSA";"01. BOGOTA";7
37032;"37032. PROVIVIENDA OCCIDENTAL";"08. KENNEDY";"01. BOGOTA";8
37033;"37033. VILLA LUZ";"21. SOACHA";"02. SOACHA";21
37034;"37034. EL MOCHUELO ORIENTA";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37035;"37035. LUIS CARLOS GALAN";"21. SOACHA";"02. SOACHA";21
37036;"37036. SANTO DOMINGO";"21. SOACHA";"02. SOACHA";21
37037;"37037. EL OASIS";"21. SOACHA";"02. SOACHA";21
37038;"37038. CIUDAD VERDE";"21. SOACHA";"02. SOACHA";21
37039;"37039. GALICIA III";"21. SOACHA";"02. SOACHA";21
37040;"00. SIN ASIGNAR";"26. TOCANCIPA";"07. TOCANCIPA";26
37041;"37041. OASIS";"21. SOACHA";"02. SOACHA";21
37043;"37043. MINESOTA";"21. SOACHA";"02. SOACHA";21
37044;"37044. SAN IGNACIO";"21. SOACHA";"02. SOACHA";21
37045;"37045. SANTA ELENA NORTE";"21. SOACHA";"02. SOACHA";21
37046;"37046. SAN LUCAS II";"21. SOACHA";"02. SOACHA";21
37047;"37047. SUPERMANZANAS S2 S3 S4";"21. SOACHA";"02. SOACHA";21
37048;"37048. C.R.LOS CIRUELOS";"21. SOACHA";"02. SOACHA";21
37049;"37049.COLMENA II";"21. SOACHA";"02. SOACHA";21
37050;"37050. SANTA CECILIA";"21. SOACHA";"02. SOACHA";21
37051;"37051. LOS ALPES";"21. SOACHA";"02. SOACHA";21
37052;"37052. HUMEDAL TIERRA BLANCA";"21. SOACHA";"02. SOACHA";21
37053;"37053. LAS MARGARITAS";"08. KENNEDY";"01. BOGOTA";8
37054;"37054. VEREDA BOSATAMA";"21. SOACHA";"02. SOACHA";21
37055;"37055. SANTA LUCIA";"06. TUNJUELITO";"01. BOGOTA";6
37057;"37057. A. S. D";"21. SOACHA";"02. SOACHA";21
37058;"37058. EL CEDRO I";"21. SOACHA";"02. SOACHA";21
37059;"37059. EL DORADO";"10. ENGATIVA";"01. BOGOTA";10
37060;"37060. TIBAQUE";"05. USME";"01. BOGOTA";5
37061;"37061. LOS ROBLES";"21. SOACHA";"02. SOACHA";21
37062;"37062. BOLIVIA ORIENTAL";"10. ENGATIVA";"01. BOGOTA";10
37063;"37063. LA PICOTA";"05. USME";"01. BOGOTA";5
37065;"37065. VILLA DE LOS ALPES";"04. SAN CRISTOBAL";"01. BOGOTA";4
37066;"37066. LA FONTANA II";"21. SOACHA";"02. SOACHA";21
37067;"37067. VILLA CAROLA";"21. SOACHA";"02. SOACHA";21
37068;"37068. HOGAR DEL SOL";"21. SOACHA";"02. SOACHA";21
37069;"37069. LAGOS DE MALIBU";"21. SOACHA";"02. SOACHA";21
37070;"37070. VILLA LUZ";"21. SOACHA";"02. SOACHA";21
37071;"37071. BUENOS AIRES COMPARTIR";"21. SOACHA";"02. SOACHA";21
37072;"37072. LOS BALCANES";"21. SOACHA";"02. SOACHA";21
37073;"37073. TUNAL ORIENTAL";"18. RAFAEL URIBE";"01. BOGOTA";18
37074;"37074. VILLAS DE ALCALA";"10. ENGATIVA";"01. BOGOTA";10
37075;"37075. EL PINO";"05. USME";"01. BOGOTA";5
37076;"37076. ORTEZAL";"13. TEUSAQUILLO";"01. BOGOTA";13
37077;"37077. EL RETAZO";"07. BOSA";"01. BOGOTA";7
37082;"37082. MAIPORE";"21. SOACHA";"02. SOACHA";21
37083;"37083. SABAN GRANDE";"09. FONTIBON";"01. BOGOTA";9
37084;"37084. CAMPO VERDE";"07. BOSA";"01. BOGOTA";7
37085;"37085. VILLA CANDELARIA";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37086;"37086. CENTRO USME URBANO";"05. USME";"01. BOGOTA";5
37087;"37087. DONA LILIANA";"05. USME";"01. BOGOTA";5
37088;"37088. EL MOCHUELO II NORTE";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37089;"37089. SAN FELIPE DE USME";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37090;"37090. ICARUS LAS MERCEDES";"21. SOACHA";"02. SOACHA";21
37091;"37091. SABAN CIPRES";"21. SOACHA";"02. SOACHA";21
37092;"37092. BELLA FLOR";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37093;"37093. CIUDAD HAYUELOS";"09. FONTIBON";"01. BOGOTA";9
37094;"37094. VILLA ALSACIA";"09. FONTIBON";"01. BOGOTA";9
37095;"37095. LOS ALAMOS";"09. FONTIBON";"01. BOGOTA";9
37096;"37096. LA FISCALA NORTE";"18. RAFAEL URIBE";"01. BOGOTA";18
37097;"37097. LOURDES";"19. CANDELARIA";"01. BOGOTA";19
37098;"37098. SAN FRANCISCO RURAL";"19. CANDELARIA";"01. BOGOTA";19
37099;"37099. LAGO GAITAN";"02. CHAPINERO";"01. BOGOTA";2
37100;"37100. SIBERIA RURAL";"02. CHAPINERO";"01. BOGOTA";2
37101;"37101. SIBERIA";"02. CHAPINERO";"01. BOGOTA";2
37102;"37102. SIBERIA II";"02. CHAPINERO";"01. BOGOTA";2
37103;"37103. SIBERIA CENTRAL";"02. CHAPINERO";"01. BOGOTA";2
37104;"37104. GUACAMAYAS IV";"04. SAN CRISTOBAL";"01. BOGOTA";4
37105;"37105. CAMPIN OCCIDENTAL";"13. TEUSSAQUILLO";"01. BOGOTA";13
37106;"37106. CENTRO ADMINISTRATIVO OCC";"13. TEUSSAQUILLO";"01. BOGOTA";13
37107;"37107. EL SALITRE";"13. TEUSSAQUILLO";"01. BOGOTA";13
37108;"37108. PARQUE DISTRITAL SALITRE";"12. BARRIOS UNIDOS";"01. BOGOTA";12
37109;"37109. PARQUE NACIONAL ORIENTAL";"19. CANDELARIA";"01. BOGOTA";19
37110;"37110. EL GACO";"10. ENGATIVA";"01. BOGOTA";10
37111;"37111. MARIA CRISTINA";"02. CHAPINERO";"01. BOGOTA";2
37112;"37112. SEMINARIO";"02. CHAPINERO";"01. BOGOTA";2
37113;"37113. EL DANUBIO SECTOR III";"21. SOACHA";"02. SOACHA";21
37114;"37114. JUAN XXIII";"02. CHAPINERO";"01. BOGOTA";2
37115;"37115. PARQUES DE SAN MATEO II";"21. SOACHA";"02. SOACHA";21
37117;"37117. LA ESTRELLITA I";"01. USAQUEN";"01. BOGOTA";1
37118;"37118. TIBABITA RURAL";"01. USAQUEN";"01. BOGOTA";1
37119;"37119. LA ESTRELLITA III";"01. USAQUEN";"01. BOGOTA";1
37120;"37120. BOSQUE DE PINOS III";"01. USAQUEN";"01. BOGOTA";1
37121;"37121. SAN GABRIEL NORTE II";"01. USAQUEN";"01. BOGOTA";1
37122;"37122. HORIZONTES NORTE";"01. USAQUEN";"01. BOGOTA";1
37123;"37123. EL VERVENAL";"01. USAQUEN";"01. BOGOTA";1
37124;"37124. SEGUNDO CONTADOR";"01. USAQUEN";"01. BOGOTA";1
37125;"37125. INGEMAR ORIENTAL RURAL";"02. CHAPINERO";"01. BOGOTA";2
37126;"37126. LAS ACACIAS";"02. CHAPINERO";"01. BOGOTA";2
37127;"37127. SAN LUIS ALTOS DEL CABO";"02. CHAPINERO";"01. BOGOTA";2
37128;"37128. SIBERIA II";"02. CHAPINERO";"01. BOGOTA";2
37129;"37129. INGEMAR";"02. CHAPINERO";"01. BOGOTA";2
37130;"37130. INGEMAR ORIENTAL";"02. CHAPINERO";"01. BOGOTA";2
37131;"37131. PARAMO I RURAL";"02. CHAPINERO";"01. BOGOTA";2
37132;"37132. SAN ISIDRO RURAL";"02. CHAPINERO";"01. BOGOTA";2
37133;"37133. SAN ISIDRO";"02. CHAPINERO";"01. BOGOTA";2
37134;"37134. PARQUE NACIONAL";"02. CHAPINERO";"01. BOGOTA";2
37135;"37135 EL REFUGIO I";"02. CHAPINERO";"01. BOGOTA";2
37136;"37136 PARAMO IV";"02. CHAPINERO";"01. BOGOTA";2
37137;"37137 HOYA TEUSACA";"02. CHAPINERO";"01. BOGOTA";2
37138;"37138. PARAMO II";"02. CHAPINERO";"01. BOGOTA";2
37139;"37139. EL REFUGIO II";"02. CHAPINERO";"01. BOGOTA";2
37140;"37140. PARAMO III RURAL";"02. CHAPINERO";"01. BOGOTA";2
37141;"37141. PARAMO URBANO III";"02. CHAPINERO";"01. BOGOTA";2
37142;"37142. EL BAGAZAL";"02. CHAPINERO";"01. BOGOTA";2
37143;"37143. PARAMO I";"02. CHAPINERO";"01. BOGOTA";2
37144;"37144. PARAMO URBANO";"02. CHAPINERO";"01. BOGOTA";2
37145;"37145. SAN LUIS ALTOS DEL CABO RURAL";"02. CHAPINERO";"01. BOGOTA";2
37146;"37146. PARAMO";"02. CHAPINERO";"01. BOGOTA";2
37149;"37149. MOLINO RURAL";"02. CHAPINERO";"01. BOGOTA";2
37150;"37150. LA HORTUA";"02. CHAPINERO";"01. BOGOTA";2
37151;"37151. LA ARBOLEDA RURAL";"02. CHAPINERO";"01. BOGOTA";2
37152;"37152. ARBOLEDA SANTA TERESITA";"02. CHAPINERO";"01. BOGOTA";2
37153;"37153. CHIGUAZA URBANO";"02. CHAPINERO";"01. BOGOTA";2
37154;"37154. TIBAQUE I";"02. CHAPINERO";"01. BOGOTA";2
37155;"37155. CHIGUAZA RURAL";"02. CHAPINERO";"01. BOGOTA";2
37156;"37156. PARQUE NACIONAL ORIENTAL";"02. CHAPINERO";"01. BOGOTA";2
37157;"37157. TIBAQUE URBANO";"02. CHAPINERO";"01. BOGOTA";2
37158;"37158. ARTILLERIA";"05. USME";"01. BOGOTA";5
37159;"37159. ARRAYAN";"05. USME";"01. BOGOTA";5
37160;"37160. ARRAYANES V";"05. USME";"01. BOGOTA";5
37161;"37161. ARRAYANES VI";"05. USME";"01. BOGOTA";5
37162;"37162. BOLONIA I";"05. USME";"01. BOGOTA";5
37163;"37163. CENTRO USME RURAL";"05. USME";"01. BOGOTA";5
37164;"37164. CENTRO USME RURAL I";"05. USME";"01. BOGOTA";5
37165;"37165. CENTRO USME RURAL II";"05. USME";"01. BOGOTA";5
37166;"37166. CHIGUAZA RURAL";"05. USME";"01. BOGOTA";5
37167;"37167. CHISACA";"05. USME";"01. BOGOTA";5
37168;"37168. CIUDAD LONDRES I";"05. USME";"01. BOGOTA";5
37169;"37169. CIUDAD LONDRES RURAL";"05. USME";"01. BOGOTA";5
37170;"37170. CURUBITAL";"05. USME";"01. BOGOTA";5
37171;"37171. EL BOSQUE CENTRAL I";"05. USME";"01. BOGOTA";5
37172;"37172. BOSQUE SUR ORIENTAL RURAL I";"05. USME";"01. BOGOTA";5
37173;"37173. BOSQUE SUR ORIENTAL RURAL II";"05. USME";"01. BOGOTA";5
37174;"37174. EL NUEVO PORTAL II RURAL";"05. USME";"01. BOGOTA";5
37175;"37175. EL PEDREGAL II";"05. USME";"01. BOGOTA";5
37176;"37176. EL PORTAL DEL DIVINO";"05. USME";"01. BOGOTA";5
37177;"37177. EL PORTAL URBANO";"05. USME";"01. BOGOTA";5
37178;"37178. EL PORTAL DE LOS SOCHES";"05. USME";"01. BOGOTA";5
37179;"37179. EL UVAL RURAL";"05. USME";"01. BOGOTA";5
37180;"37180. FISCALIA ALTA";"05. USME";"01. BOGOTA";5
37181;"37181. LA BELLEZA";"05. USME";"01. BOGOTA";5
37182;"37182. LA COMUNA";"05. USME";"01. BOGOTA";5
37183;"37183. LA ESPERANZA DE USME";"05. USME";"01. BOGOTA";5
37184;"37184. LA ESPERANZA SUR I";"05. USME";"01. BOGOTA";5
37185;"37185. LA ORQUEDEA DE USME";"05. USME";"01. BOGOTA";5
37186;"37186. LA REQUILINA";"05. USME";"01. BOGOTA";5
37187;"37187. LA REQUILINA RURAL II";"05. USME";"01. BOGOTA";5
37188;"37188. LA UNION";"05. USME";"01. BOGOTA";5
37189;"37189. LAS GAVIOTAS";"05. USME";"01. BOGOTA";5
37190;"37190. LAS MARGARITAS";"05. USME";"01. BOGOTA";5
37191;"37191. LAS VIOLETAS RURAL";"05. USME";"01. BOGOTA";5
37192;"37192. LOS ANDES";"05. USME";"01. BOGOTA";5
37193;"37193. OLARTE";"05. USME";"01. BOGOTA";5
37194;"37194. PORTAL RURAL II";"05. USME";"01. BOGOTA";5
37195;"37195. PUERTA AL LLANO DE USME";"05. USME";"01. BOGOTA";5
37196;"37196. PUERTA AL LLANO RURAL";"05. USME";"01. BOGOTA";5
37197;"37197. SAN BENITO";"05. USME";"01. BOGOTA";5
37198;"37198. SAN FELIPE DE USME RURAL";"05. USME";"01. BOGOTA";5
37199;"37199. TIBAQUE II";"05. USME";"01. BOGOTA";5
37200;"37200. TIHUAQUE";"05. USME";"01. BOGOTA";5
37201;"37201. TIHUAQUE RURAL";"05. USME";"01. BOGOTA";5
37202;"37202. TOCAIMITA ORIENTAL I";"05. USME";"01. BOGOTA";5
37203;"37203. TIMIZA A";"08. KENNEDY";"01. BOGOTA";8
37204;"37204. TIMIZA B";"08. KENNEDY";"01. BOGOTA";8
37205;"37205. TIMIZA C";"08. KENNEDY";"01. BOGOTA";8
37206;"37206. VEREDA EL TINTAL URBANO";"08. KENNEDY";"01. BOGOTA";8
37207;"37207. CHARCO RURAL";"09. FONTIBON";"01. BOGOTA";9
37208;"37208. CHARCO URBANO";"09. FONTIBON";"01. BOGOTA";9
37209;"37209. EL CHANCO I";"09. FONTIBON";"01. BOGOTA";9
37210;"37210. EL CHANCO II";"09. FONTIBON";"01. BOGOTA";9
37211;"37211. EL CHANCO RURAL II";"09. FONTIBON";"01. BOGOTA";9
37212;"37212. GRAN GRANADA";"10. ENGATIVA";"01. BOGOTA";10
37213;"37213. QUIRIGUA II";"10. ENGATIVA";"01. BOGOTA";10
37214;"37214. QUIRIGUA ORIENTAL";"10. ENGATIVA";"01. BOGOTA";10
37215;"37215. SAN ANTONIO ENGATIVA";"10. ENGATIVA";"01. BOGOTA";10
37216;"37216. SAN ANTONIO URBANO";"10. ENGATIVA";"01. BOGOTA";10
37217;"37217. VILLAS DE GRANADA I";"10. ENGATIVA";"01. BOGOTA";10
37218;"37218. ALCAZARES NORTE";"12. BARRIOS UNIDOS";"01. BOGOTA";12
37219;"37219. JORGE ELICER GAITAN";"12. BARRIOS UNIDOS";"01. BOGOTA";12
37220;"37220. SAN FERNANDO";"12. BARRIOS UNIDOS";"01. BOGOTA";12
37221;"37221. BANCO CENTRAL";"13. TEUSSAQUILLO";"01. BOGOTA";13
37222;"37222. CAMPO EUCARISTICO";"13. TEUSSAQUILLO";"01. BOGOTA";13
37223;"37223. ARBORIZADORA ALTA I";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37224;"37224. ARBORIZADORA ALTA II";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37225;"37225. BELLA FLOR SUR RURAL";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37226;"37226. BRAZUELOS OCCIDENTAL RURAL";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37227;"37227. BRISAS DEL VOLADOR";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37228;"37228. CERRO COLORADO";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37229;"37229. CIUDAD BOLIVAR RURAL I";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37230;"37230. CIUDAD BOLIVAR RURAL II";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37231;"37231. EL MOCHUELO II";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37232;"37232. EL MOCHUELO III";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37233;"37233. EL MOCHUELO III URBANO";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37234;"37234. EL MOCHUELO IV";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37235;"37235. EL MOCHUELO URBANO";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37236;"37236. EL PEÑON DEL CORTIJO";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37237;"37237. EL SATELITE";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37238;"37238. ESPINO";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37239;"37239. ESPINO I";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37240;"37240. LA CORUNA";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37241;"37241. LAGUNITAS";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37242;"37242. LAGUNITAS URBANO";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37243;"37243. MOCHUELO ALTO";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37244;"37244. MOCHUELO ALTO RURAL";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37245;"37245. MOCHUELO ALTO URBANO";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37246;"37246. PASQUILLA";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37247;"37247. PASQUILLA URBANA";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37248;"37248. PASQUILLITA";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37249;"37249. QUIBA ALTO";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37250;"37250. QUIBA BAJO";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37251;"37251. QUIBA RURAL";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37252;"37252. SAN ANTONIO DEL MIRADOR";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37253;"37253. SIERRA MORENA II";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37254;"37254. YOMASA NORTE";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
37305;"37305. CENTRO";"21. SOACHA";"02. SOACHA";21
37306;"37306. CENTRO COMERCIAL MERCURIO";"21. SOACHA";"02. SOACHA";21
37307;"37307. CENTRO COMERCIAL UNISUR";"21. SOACHA";"02. SOACHA";21
37308;"37308. CIUDAD SATELITE";"21. SOACHA";"02. SOACHA";21
37309;"37309. COHABITAR";"21. SOACHA";"02. SOACHA";21
37310;"37310. COMFENALCO";"21. SOACHA";"02. SOACHA";21
37311;"37311. COMPARTIR SECTOR 1";"21. SOACHA";"02. SOACHA";21
37312;"37312. COMPARTIR SECTOR 2";"21. SOACHA";"02. SOACHA";21
37313;"37313. COMPARTIR SECTOR 4";"21. SOACHA";"02. SOACHA";21
37314;"37314. CON RES AUTOPISTA SUR";"21. SOACHA";"02. SOACHA";21
37315;"37315. CONVIVA I";"21. SOACHA";"02. SOACHA";21
37316;"37316. CONVIVA II";"21. SOACHA";"02. SOACHA";21
37317;"37317. CUMBRE DE SAN MATEO I";"21. SOACHA";"02. SOACHA";21
37318;"37318. CUMBRE DE SAN MATEO II";"21. SOACHA";"02. SOACHA";21
37319;"37319. EL ARROYO";"21. SOACHA";"02. SOACHA";21
37320;"37320. EL BOSQUE CAGUA CHIQUITA";"21. SOACHA";"02. SOACHA";21
37321;"37321. EL CEDRO";"21. SOACHA";"02. SOACHA";21
37322;"37322. EL CIPRES";"21. SOACHA";"02. SOACHA";21
37323;"37323. EL DIVINO NIÑO PARTE ALTA";"21. SOACHA";"02. SOACHA";21
37324;"37324. EL LIBERTADOR";"21. SOACHA";"02. SOACHA";21
37325;"37325. EL MIRADOR DE CORINTO";"21. SOACHA";"02. SOACHA";21
37326;"37326. EL PARAISO DE CORINTO";"21. SOACHA";"02. SOACHA";21
37327;"37327. EL PINAR";"21. SOACHA";"02. SOACHA";21
37328;"37328. EL PORTAL DE SAN MATEO";"21. SOACHA";"02. SOACHA";21
37329;"37329. EL PROGRESO";"21. SOACHA";"02. SOACHA";21
37330;"37330. EL PROGRESO II (PP HUERTAS)";"21. SOACHA";"02. SOACHA";21
37331;"37331. EL RINCON DE SAN ALEJO I";"21. SOACHA";"02. SOACHA";21
37332;"37332. EL RINCON DE SAN ALEJO II";"21. SOACHA";"02. SOACHA";21
37333;"37333. EL RINCON DE UBATE";"21. SOACHA";"02. SOACHA";21
37334;"37334. EL SOL DE PORTOALEGRE";"21. SOACHA";"02. SOACHA";21
37335;"37335. EL TESORO (PP HUERTAS)";"21. SOACHA";"02. SOACHA";21
37336;"37336. EL TREBOL";"21. SOACHA";"02. SOACHA";21
37337;"37337. EL TRIUNFO";"21. SOACHA";"02. SOACHA";21
37338;"37338. EL TRIUNFO (PP HUERTAS)";"21. SOACHA";"02. SOACHA";21
37339;"37339. EL TUSO - LA ESMERALDA";"21. SOACHA";"02. SOACHA";21
37340;"37340. EL VIVERO";"21. SOACHA";"02. SOACHA";21
37341;"37341. ESCONDITE DE JOSE";"21. SOACHA";"02. SOACHA";21
37342;"37342. ESPAÑA";"21. SOACHA";"02. SOACHA";21
37343;"37343. FNA";"21. SOACHA";"02. SOACHA";21
37344;"37344. GRANDEZA II (PP HUERTAS)";"21. SOACHA";"02. SOACHA";21
37345;"37345. GRATAMIRA";"21. SOACHA";"02. SOACHA";21
37346;"37346. HOSPITAL REGIONAL SOACHA";"21. SOACHA";"02. SOACHA";21
37347;"37347. IGUAZU";"21. SOACHA";"02. SOACHA";21
37348;"37348. INDUMIL";"21. SOACHA";"02. SOACHA";21
37349;"37349. INST VENDIBLE YERBABUENA";"21. SOACHA";"02. SOACHA";21
37350;"37350. INVERSIONES BOGOTA";"21. SOACHA";"02. SOACHA";21
37351;"37351. JAIME GARZON";"21. SOACHA";"02. SOACHA";21
37352;"37352. JARDIN DE LOS ROSALES";"21. SOACHA";"02. SOACHA";21
37353;"37353. JULIO RINCON II";"21. SOACHA";"02. SOACHA";21
37354;"37354. JULIO RINCON III";"21. SOACHA";"02. SOACHA";21
37355;"37355. JUNIN";"21. SOACHA";"02. SOACHA";21
37356;"37356. LA ALAMEDA";"21. SOACHA";"02. SOACHA";21
37357;"37357. LA ARBOLEDA";"21. SOACHA";"02. SOACHA";21
37358;"37358. LA CALLEJA";"21. SOACHA";"02. SOACHA";21
37359;"37359. LA CONFIANZA";"21. SOACHA";"02. SOACHA";21
37360;"37360. LA ESPERANZA";"21. SOACHA";"02. SOACHA";21
37361;"37361. LA ESPERANZA I (PP HUERTAS)";"21. SOACHA";"02. SOACHA";21
37362;"37362. LA ESPERANZA II (PP HUERTAS)";"21. SOACHA";"02. SOACHA";21
37377;"37377. LAS MARGARITAS";"21. SOACHA";"02. SOACHA";21
37378;"37378. LAS VEGAS DE SAN MATEO";"21. SOACHA";"02. SOACHA";21
37379;"37379. LAS VEGAS III";"21. SOACHA";"02. SOACHA";21
37380;"37380. LISINDEXT";"21. SOACHA";"02. SOACHA";21
37381;"37381. LOIRA";"21. SOACHA";"02. SOACHA";21
37382;"37382. LOS CEREZOS";"21. SOACHA";"02. SOACHA";21
37383;"37383. LOS CONDIMENTOS DE TEJARES";"21. SOACHA";"02. SOACHA";21
37384;"37384. LOS NOGALES";"21. SOACHA";"02. SOACHA";21
37385;"37385. LOS PIMIENTOS I";"21. SOACHA";"02. SOACHA";21
37386;"37386. LOS PIMIENTOS II";"21. SOACHA";"02. SOACHA";21
37387;"37387. LOS ROSALES";"21. SOACHA";"02. SOACHA";21
37388;"37388. LOS SAUCES";"21. SOACHA";"02. SOACHA";21
37389;"37389. LUIS CARLOS GALAN II";"21. SOACHA";"02. SOACHA";21
37390;"37390. LUIS CARLOS GALAN III";"21. SOACHA";"02. SOACHA";21
37391;"37391. MAGNOLIOS";"21. SOACHA";"02. SOACHA";21
37392;"37392. MALABAR";"21. SOACHA";"02. SOACHA";21
37393;"37393. MARANATHA II";"21. SOACHA";"02. SOACHA";21
37394;"37394. MINESOTA";"21. SOACHA";"02. SOACHA";21
37395;"37395. MINUTO DE DIOS";"21. SOACHA";"02. SOACHA";21
37396;"37396. MIRADOR DE SAN IGANCIO I";"21. SOACHA";"02. SOACHA";21
37397;"37397. MIRADOR DE SAN IGANCIO II";"21. SOACHA";"02. SOACHA";21
37398;"37398. MIRADOR DE SAN IGANCIO III";"21. SOACHA";"02. SOACHA";21
37399;"37399. MIRADOR DE SAN IGANCIO IV";"21. SOACHA";"02. SOACHA";21
37400;"37400. MIRADOR DE SAN IGANCIO V";"21. SOACHA";"02. SOACHA";21
37401;"37401. MIRADOR DE SAN IGANCIO VI";"21. SOACHA";"02. SOACHA";21
37402;"37402. MIRADOR DE SAN IGANCIO VII";"21. SOACHA";"02. SOACHA";21
37403;"37403. MIRADOR DE SAN IGANCIO VIII";"21. SOACHA";"02. SOACHA";21
